Regularization Parameter:,,,,,,,,,,,,,
10,100,1000,1000,,,,,,,,,,
,,,,,,,,,,,,,
T sentence:,,,,,,,,,,,,,
x=,,,,,,,,,,,,,
5.39020750559664E-11,4.7863718913213E-13,-2.71273790380227E-09,4.57176606270121E-09,,,,,,,,,,
-2.25534796983569E-10,-8.57651606230199E-13,8.36704224761196E-09,-1.7953451988117E-08,,,,,,,,,,
0.082313059474451,0.08002268586347,0.057232268076157,-1.08950775978893E-06,,,,,,,,,,
0.090631418405673,0.088400949828193,0.065799339967076,-1.2721950950035E-06,,,,,,,,,,
3.75726143610101E-10,-7.83352196143212E-13,6.9801774219349E-09,3.17030129668767E-08,,,,,,,,,,
0.010279571018069,0.008103158879685,1.01286188794115E-06,-3.25260659733564E-07,,,,,,,,,,
3.64273338318225E-11,-5.38192743820689E-13,7.67904500033987E-09,2.95420359173277E-09,,,,,,,,,,
-1.5738967259311E-10,1.30750151014635E-12,1.52558669395094E-08,-1.60760378315512E-08,,,,,,,,,,
-1.35559934392914E-10,1.51571158552255E-12,8.8904973889635E-09,-1.38801917235213E-08,,,,,,,,,,
3.03984752580231E-11,9.76212695520728E-13,-3.7380978774476E-09,1.04186633812417E-09,,,,,,,,,,
1.12985875638848E-10,-1.81529390337957E-12,-2.54447922371475E-09,1.1148694519358E-08,,,,,,,,,,
9.48585426042647E-11,-2.23662537149577E-12,-8.46890585822584E-10,1.02915094398553E-08,,,,,,,,,,
4.2183939612213E-11,-2.74094106514303E-12,8.65211935961937E-10,6.38396924187587E-09,,,,,,,,,,
0.099754396761369,0.097537065331872,0.075282245760263,-1.59475405027076E-06,,,,,,,,,,
-5.80204418664178E-10,-1.71820239872549E-13,-3.8044140626168E-09,-5.71426695887518E-08,,,,,,,,,,
0.128985068323655,0.126788100822165,0.104904950982583,-2.30745160411642E-06,,,,,,,,,,
-2.88672336689193E-10,-1.5865762016529E-11,1.39335044340375E-08,-3.4678561942016E-08,,,,,,,,,,
0.002451005603356,0.000218623913111,2.80736512931474E-08,-1.27562121972024E-08,,,,,,,,,,
6.05057756661361E-11,2.04945827701196E-11,7.02419554393783E-09,5.89421463788763E-09,,,,,,,,,,
-1.30753880036398E-10,8.86654454151681E-12,5.11607592795506E-08,-9.400356970552E-09,,,,,,,,,,
0.018367746717788,0.016082860107252,1.63376987220868E-06,1.52540135151539E-08,,,,,,,,,,
0.090875650773796,0.08857865071552,0.06605025603196,-1.54378260451321E-06,,,,,,,,,,
-7.3117542258393E-11,-3.54447213254016E-12,3.03764570287802E-08,-3.24524417900814E-09,,,,,,,,,,
-1.76332609760899E-10,3.19552294058972E-13,1.7136879582735E-09,-1.74968829328824E-08,,,,,,,,,,
-3.36992669612773E-12,2.50368731840978E-12,-1.48837072441379E-08,-2.98639820483591E-09,,,,,,,,,,
8.97187114415842E-11,4.73837369291724E-13,-5.31592973650639E-09,7.672923685887E-09,,,,,,,,,,
7.65943924637499E-11,1.86251566073265E-13,-3.13487676388906E-09,6.65084646960571E-09,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Regularization Parameter:,,,,,,,,,,,,,
10,100,1000,1000,,,,,,,,,,
,,,,,,,,,,,,,
Mathias Musical Scale:,,,,,,,,,,Best fit for Mathias Musical Scale at lambda = 1000,,,
x=,,,,,,,,,,4.83276059378698,,A,5
4.85647946305594,4.8543233217405,4.83276059378698,4.61537914858526,,,,,,,0.099695025480998,,B,0
0.123272727518899,0.121129305430264,0.099695025480998,3.08405653524809E-10,,,,,,,2.07863034245371,,C,2
2.10222972568036,2.10008444513074,2.07863034245371,1.86239329727344,,,,,,,-7.57544966399539E-21,,D,0
2.40209975407031E-10,2.97338690007187E-09,-7.57544966399539E-21,-2.05954159834708E-08,,,,,,,14.017835197994,,E,14
14.0414377078612,14.0392919753058,14.017835197994,13.8032608888172,,,,,,,11.2080409271876,,F,11
11.2315185545859,11.2293837642014,11.2080409271876,10.9950097273439,,,,,,,12.6446959136858,,G,13
12.6680713957681,12.6659460769177,12.6446959136858,12.4325127166353,,,,,,,3.41255450163466,,H,3
3.43594401962657,3.43381789408025,3.41255450163466,3.19991339815722,,,,,,,0.246416248828529,,I,0
0.269930213832279,0.267792592226243,0.246416248828529,0.032391169977967,,,,,,,-3.43367955249564E-21,,J,0
